# Expected readings, exported from opentorah — the oracle for the Java port.
#
# opentorah c2a9bfa14783e12802e411de076b33d8b39aaa6b  (Apache 2.0; see opentorah/LICENSE.md)
# generated 2026-09-03 over Jewish years 5780-5860, both locations
#
# date<TAB>situation<TAB>customs<TAB>kind<TAB>value
#
# date is Gregorian yyyy-mm-dd — deliberately, so no consumer has to
# translate month numbering: opentorah counts Jewish months from Tishrei
# and this library counts them from Nisan. It is the first date on which
# the situation occurs. The situation names everything that determines
# the reading — location, day of week, the week's parsha, and what else
# applies — because readings are a function of the combination, and
# combinations are where the bugs are. Customs are those reading the same
# thing; ALL is every custom. Spans are book:fromCh:fromV:toCh:toV, torah
# aliyot prefixed by number, '-' means nothing is read.
2020-05-16	EY|shabbos|Behar-Bechukosai|Omer(37)|morning	ALL	maftir	Leviticus:27:32:27:34
2020-05-16	EY|shabbos|Behar-Bechukosai|Omer(37)|morning	ALL	torah	1:Leviticus:25:1:25:18 2:Leviticus:25:19:25:28 3:Leviticus:25:29:25:38 4:Leviticus:25:39:26:9 5:Leviticus:26:10:26:46 6:Leviticus:27:1:27:15 7:Leviticus:27:16:27:34
2020-05-16	EY|shabbos|Behar-Bechukosai|Omer(37)|morning	Agadir+Algeria+Algiers+Ashkenaz+Bavlim+Chabad+ChayeyOdom+Djerba+Fes+Frankfurt+Hagra+Libya+Lita+Magreb+Marrakesh+Morocco+Persia+PureSephardim+Romania+Sefard+Toshbim	haftarah	Jeremiah:16:19:17:14
2020-05-16	EY|shabbos|Behar-Bechukosai|Omer(37)|morning	Baladi+Shami+Teiman	haftarah	Ezekiel:34:1:34:27
2020-05-16	EY|shabbos|Behar-Bechukosai|Omer(37)|morning	Italki+Poznan	haftarah	Ezekiel:34:1:34:15
2020-05-16	chul|shabbos|Behar-Bechukosai|Omer(37)|afternoon	ALL	haftarah	-
2020-05-16	chul|shabbos|Behar-Bechukosai|Omer(37)|afternoon	ALL	maftir	-
2020-05-16	chul|shabbos|Behar-Bechukosai|Omer(37)|afternoon	ALL	torah	1:Numbers:1:1:1:4 2:Numbers:1:5:1:16 3:Numbers:1:17:1:19
2020-05-16	chul|shabbos|Behar-Bechukosai|Omer(37)|morning	ALL	maftir	Leviticus:27:32:27:34
2020-05-16	chul|shabbos|Behar-Bechukosai|Omer(37)|morning	ALL	torah	1:Leviticus:25:1:25:18 2:Leviticus:25:19:25:28 3:Leviticus:25:29:25:38 4:Leviticus:25:39:26:9 5:Leviticus:26:10:26:46 6:Leviticus:27:1:27:15 7:Leviticus:27:16:27:34
2020-05-16	chul|shabbos|Behar-Bechukosai|Omer(37)|morning	Agadir+Algeria+Algiers+Ashkenaz+Bavlim+Chabad+ChayeyOdom+Djerba+Fes+Frankfurt+Hagra+Libya+Lita+Magreb+Marrakesh+Morocco+Persia+PureSephardim+Romania+Sefard+Toshbim	haftarah	Jeremiah:16:19:17:14
2020-05-16	chul|shabbos|Behar-Bechukosai|Omer(37)|morning	Baladi+Shami+Teiman	haftarah	Ezekiel:34:1:34:27
2020-05-16	chul|shabbos|Behar-Bechukosai|Omer(37)|morning	Italki+Poznan	haftarah	Ezekiel:34:1:34:15
2020-05-18	EY|Monday|-|Omer(39)|morning	ALL	haftarah	-
2020-05-18	EY|Monday|-|Omer(39)|morning	ALL	maftir	-
2020-05-18	EY|Monday|-|Omer(39)|morning	ALL	torah	1:Numbers:1:1:1:4 2:Numbers:1:5:1:16 3:Numbers:1:17:1:19
2020-05-18	chul|Monday|-|Omer(39)|morning	ALL	haftarah	-
2020-05-18	chul|Monday|-|Omer(39)|morning	ALL	maftir	-
2020-05-18	chul|Monday|-|Omer(39)|morning	ALL	torah	1:Numbers:1:1:1:4 2:Numbers:1:5:1:16 3:Numbers:1:17:1:19
2020-05-21	EY|Thursday|-|Omer(42)|morning	ALL	haftarah	-
2020-05-21	EY|Thursday|-|Omer(42)|morning	ALL	maftir	-
2020-05-21	EY|Thursday|-|Omer(42)|morning	ALL	torah	1:Numbers:1:1:1:4 2:Numbers:1:5:1:16 3:Numbers:1:17:1:19
2020-05-21	chul|Thursday|-|Omer(42)|morning	ALL	haftarah	-
2020-05-21	chul|Thursday|-|Omer(42)|morning	ALL	maftir	-
2020-05-21	chul|Thursday|-|Omer(42)|morning	ALL	torah	1:Numbers:1:1:1:4 2:Numbers:1:5:1:16 3:Numbers:1:17:1:19
2020-05-23	EY|shabbos|Bemidbar|ErevRoshChodesh+Omer(44)|afternoon	ALL	haftarah	-
2020-05-23	EY|shabbos|Bemidbar|ErevRoshChodesh+Omer(44)|afternoon	ALL	maftir	-
2020-05-23	EY|shabbos|Bemidbar|ErevRoshChodesh+Omer(44)|afternoon	ALL	torah	1:Numbers:4:21:4:24 2:Numbers:4:25:4:28 3:Numbers:4:29:4:37
2020-05-23	EY|shabbos|Bemidbar|ErevRoshChodesh+Omer(44)|morning	ALL	maftir	Numbers:4:17:4:20
2020-05-23	EY|shabbos|Bemidbar|ErevRoshChodesh+Omer(44)|morning	ALL	torah	1:Numbers:1:1:1:19 2:Numbers:1:20:1:54 3:Numbers:2:1:2:34 4:Numbers:3:1:3:13 5:Numbers:3:14:3:39 6:Numbers:3:40:3:51 7:Numbers:4:1:4:20
2020-05-23	EY|shabbos|Bemidbar|ErevRoshChodesh+Omer(44)|morning	Agadir+Algeria+Algiers+Ashkenaz+Baladi+Bavlim+Chabad+ChayeyOdom+Djerba+Frankfurt+Hagra+Italki+Libya+Lita+Magreb+Marrakesh+Morocco+Persia+Poznan+PureSephardim+Romania+Sefard+Shami+Teiman+Toshbim	haftarah	SamuelI:20:18:20:42
2020-05-23	EY|shabbos|Bemidbar|ErevRoshChodesh+Omer(44)|morning	Fes	haftarah	Hosea:2:1:2:22 SamuelI:20:18:20:18 SamuelI:20:42:20:42
2020-05-23	chul|shabbos|Bemidbar|ErevRoshChodesh+Omer(44)|afternoon	ALL	haftarah	-
2020-05-23	chul|shabbos|Bemidbar|ErevRoshChodesh+Omer(44)|afternoon	ALL	maftir	-
2020-05-23	chul|shabbos|Bemidbar|ErevRoshChodesh+Omer(44)|afternoon	ALL	torah	1:Numbers:4:21:4:24 2:Numbers:4:25:4:28 3:Numbers:4:29:4:37
2020-05-23	chul|shabbos|Bemidbar|ErevRoshChodesh+Omer(44)|morning	ALL	maftir	Numbers:4:17:4:20
2020-05-23	chul|shabbos|Bemidbar|ErevRoshChodesh+Omer(44)|morning	ALL	torah	1:Numbers:1:1:1:19 2:Numbers:1:20:1:54 3:Numbers:2:1:2:34 4:Numbers:3:1:3:13 5:Numbers:3:14:3:39 6:Numbers:3:40:3:51 7:Numbers:4:1:4:20
2020-05-23	chul|shabbos|Bemidbar|ErevRoshChodesh+Omer(44)|morning	Agadir+Algeria+Algiers+Ashkenaz+Baladi+Bavlim+Chabad+ChayeyOdom+Djerba+Frankfurt+Hagra+Italki+Libya+Lita+Magreb+Marrakesh+Morocco+Persia+Poznan+PureSephardim+Romania+Sefard+Shami+Teiman+Toshbim	haftarah	SamuelI:20:18:20:42
2020-05-23	chul|shabbos|Bemidbar|ErevRoshChodesh+Omer(44)|morning	Fes	haftarah	Hosea:2:1:2:22 SamuelI:20:18:20:18 SamuelI:20:42:20:42
2020-05-24	EY|Sunday|-|Omer(45)+RoshChodesh|morning	ALL	haftarah	-
2020-05-24	EY|Sunday|-|Omer(45)+RoshChodesh|morning	ALL	maftir	-
2020-05-24	EY|Sunday|-|Omer(45)+RoshChodesh|morning	Agadir+Algeria+Algiers+Ashkenaz+Baladi+Bavlim+Chabad+ChayeyOdom+Djerba+Fes+Frankfurt+Italki+Libya+Lita+Magreb+Marrakesh+Morocco+Persia+Poznan+PureSephardim+Romania+Sefard+Shami+Teiman+Toshbim	torah	1:Numbers:28:1:28:3 2:Numbers:28:3:28:5 3:Numbers:28:6:28:10 4:Numbers:28:11:28:15
2020-05-24	EY|Sunday|-|Omer(45)+RoshChodesh|morning	Hagra	torah	1:Numbers:28:1:28:3 2:Numbers:28:4:28:8 3:Numbers:28:6:28:10 4:Numbers:28:11:28:15
2020-05-24	chul|Sunday|-|Omer(45)+RoshChodesh|morning	ALL	haftarah	-
2020-05-24	chul|Sunday|-|Omer(45)+RoshChodesh|morning	ALL	maftir	-
2020-05-24	chul|Sunday|-|Omer(45)+RoshChodesh|morning	Agadir+Algeria+Algiers+Ashkenaz+Baladi+Bavlim+Chabad+ChayeyOdom+Djerba+Fes+Frankfurt+Italki+Libya+Lita+Magreb+Marrakesh+Morocco+Persia+Poznan+PureSephardim+Romania+Sefard+Shami+Teiman+Toshbim	torah	1:Numbers:28:1:28:3 2:Numbers:28:3:28:5 3:Numbers:28:6:28:10 4:Numbers:28:11:28:15
2020-05-24	chul|Sunday|-|Omer(45)+RoshChodesh|morning	Hagra	torah	1:Numbers:28:1:28:3 2:Numbers:28:4:28:8 3:Numbers:28:6:28:10 4:Numbers:28:11:28:15
2020-05-25	EY|Monday|-|Omer(46)|morning	ALL	haftarah	-
2020-05-25	EY|Monday|-|Omer(46)|morning	ALL	maftir	-
2020-05-25	EY|Monday|-|Omer(46)|morning	ALL	torah	1:Numbers:4:21:4:24 2:Numbers:4:25:4:28 3:Numbers:4:29:4:37
2020-05-25	chul|Monday|-|Omer(46)|morning	ALL	haftarah	-
2020-05-25	chul|Monday|-|Omer(46)|morning	ALL	maftir	-
2020-05-25	chul|Monday|-|Omer(46)|morning	ALL	torah	1:Numbers:4:21:4:24 2:Numbers:4:25:4:28 3:Numbers:4:29:4:37
2020-05-28	EY|Thursday|-|Omer(49)|morning	ALL	haftarah	-
2020-05-28	EY|Thursday|-|Omer(49)|morning	ALL	maftir	-
2020-05-28	EY|Thursday|-|Omer(49)|morning	ALL	torah	1:Numbers:4:21:4:24 2:Numbers:4:25:4:28 3:Numbers:4:29:4:37
2020-05-28	chul|Thursday|-|Omer(49)|morning	ALL	haftarah	-
2020-05-28	chul|Thursday|-|Omer(49)|morning	ALL	maftir	-
2020-05-28	chul|Thursday|-|Omer(49)|morning	ALL	torah	1:Numbers:4:21:4:24 2:Numbers:4:25:4:28 3:Numbers:4:29:4:37
2020-05-29	EY|Friday|-|Shavuos1|morning	ALL	maftir	Numbers:28:26:28:31
2020-05-29	EY|Friday|-|Shavuos1|morning	ALL	torah	1:Exodus:19:1:19:6 2:Exodus:19:7:19:13 3:Exodus:19:14:19:19 4:Exodus:19:20:20:14 5:Exodus:20:15:20:22
2020-05-29	EY|Friday|-|Shavuos1|morning	Agadir+Algeria+Algiers+Ashkenaz+Bavlim+Chabad+ChayeyOdom+Djerba+Fes+Frankfurt+Hagra+Italki+Libya+Lita+Magreb+Marrakesh+Morocco+Persia+Poznan+PureSephardim+Romania+Sefard+Toshbim	haftarah	Ezekiel:1:1:1:28 Ezekiel:3:12:3:12
2020-05-29	EY|Friday|-|Shavuos1|morning	Baladi+Shami+Teiman	haftarah	Ezekiel:1:1:2:2 Ezekiel:3:12:3:12
2020-05-29	chul|Friday|-|Shavuos1|morning	ALL	maftir	Numbers:28:26:28:31
2020-05-29	chul|Friday|-|Shavuos1|morning	ALL	torah	1:Exodus:19:1:19:6 2:Exodus:19:7:19:13 3:Exodus:19:14:19:19 4:Exodus:19:20:20:14 5:Exodus:20:15:20:22
2020-05-29	chul|Friday|-|Shavuos1|morning	Agadir+Algeria+Algiers+Ashkenaz+Bavlim+Chabad+ChayeyOdom+Djerba+Fes+Frankfurt+Hagra+Italki+Libya+Lita+Magreb+Marrakesh+Morocco+Persia+Poznan+PureSephardim+Romania+Sefard+Toshbim	haftarah	Ezekiel:1:1:1:28 Ezekiel:3:12:3:12
2020-05-29	chul|Friday|-|Shavuos1|morning	Baladi+Shami+Teiman	haftarah	Ezekiel:1:1:2:2 Ezekiel:3:12:3:12
2020-05-30	EY|shabbos|Nasso|-|afternoon	ALL	haftarah	-
2020-05-30	EY|shabbos|Nasso|-|afternoon	ALL	maftir	-
2020-05-30	EY|shabbos|Nasso|-|afternoon	ALL	torah	1:Numbers:8:1:8:4 2:Numbers:8:5:8:9 3:Numbers:8:10:8:14
2020-05-30	EY|shabbos|Nasso|-|morning	ALL	maftir	Numbers:7:87:7:89
2020-05-30	EY|shabbos|Nasso|-|morning	Agadir+Algeria+Algiers+Ashkenaz+Baladi+Bavlim+ChayeyOdom+Djerba+Fes+Frankfurt+Hagra+Italki+Libya+Lita+Magreb+Marrakesh+Morocco+Persia+Poznan+PureSephardim+Romania+Sefard+Shami+Teiman+Toshbim	torah	1:Numbers:4:21:4:37 2:Numbers:4:38:4:49 3:Numbers:5:1:5:10 4:Numbers:5:11:6:27 5:Numbers:7:1:7:41 6:Numbers:7:42:7:71 7:Numbers:7:72:7:89
2020-05-30	EY|shabbos|Nasso|-|morning	Agadir+Algeria+Algiers+Ashkenaz+Bavlim+Chabad+ChayeyOdom+Djerba+Fes+Frankfurt+Hagra+Italki+Libya+Lita+Magreb+Marrakesh+Morocco+Persia+Poznan+PureSephardim+Romania+Sefard+Toshbim	haftarah	Judges:13:2:13:25
2020-05-30	EY|shabbos|Nasso|-|morning	Baladi+Shami+Teiman	haftarah	Judges:13:2:13:24
2020-05-30	EY|shabbos|Nasso|-|morning	Chabad	torah	1:Numbers:4:21:4:37 2:Numbers:4:38:4:49 3:Numbers:5:1:5:10 4:Numbers:5:11:6:27 5:Numbers:7:1:7:41 6:Numbers:7:42:7:83 7:Numbers:7:84:7:89
2020-05-30	chul|shabbos|-|Shavuos2|afternoon	ALL	haftarah	-
2020-05-30	chul|shabbos|-|Shavuos2|afternoon	ALL	maftir	-
2020-05-30	chul|shabbos|-|Shavuos2|afternoon	ALL	torah	1:Numbers:4:21:4:24 2:Numbers:4:25:4:28 3:Numbers:4:29:4:37
2020-05-30	chul|shabbos|-|Shavuos2|morning	ALL	maftir	Numbers:28:26:28:31
2020-05-30	chul|shabbos|-|Shavuos2|morning	ALL	torah	1:Deuteronomy:14:22:14:29 2:Deuteronomy:15:1:15:18 3:Deuteronomy:15:19:15:23 4:Deuteronomy:16:1:16:3 5:Deuteronomy:16:4:16:8 6:Deuteronomy:16:9:16:12 7:Deuteronomy:16:13:16:17
2020-05-30	chul|shabbos|-|Shavuos2|morning	Agadir+Algeria+Algiers+Baladi+Bavlim+Chabad+Djerba+Fes+Italki+Libya+Magreb+Marrakesh+Morocco+Persia+PureSephardim+Sefard+Shami+Teiman+Toshbim	haftarah	Habakkuk:2:20:3:19
2020-05-30	chul|shabbos|-|Shavuos2|morning	Ashkenaz+ChayeyOdom+Frankfurt+Hagra+Lita+Poznan+Romania	haftarah	Habakkuk:3:1:3:19
2020-06-06	EY|shabbos|Beha_aloscha|-|afternoon	ALL	haftarah	-
2020-06-06	EY|shabbos|Beha_aloscha|-|afternoon	ALL	maftir	-
2020-06-06	EY|shabbos|Beha_aloscha|-|afternoon	ALL	torah	1:Numbers:13:1:13:3 2:Numbers:13:4:13:16 3:Numbers:13:17:13:20
2020-06-06	EY|shabbos|Beha_aloscha|-|morning	ALL	maftir	Numbers:12:14:12:16
2020-06-06	EY|shabbos|Beha_aloscha|-|morning	ALL	torah	1:Numbers:8:1:8:14 2:Numbers:8:15:8:26 3:Numbers:9:1:9:14 4:Numbers:9:15:10:10 5:Numbers:10:11:10:34 6:Numbers:10:35:11:29 7:Numbers:11:30:12:16
2020-06-06	EY|shabbos|Beha_aloscha|-|morning	Agadir+Algeria+Algiers+Ashkenaz+Bavlim+Chabad+ChayeyOdom+Djerba+Fes+Frankfurt+Hagra+Italki+Libya+Lita+Magreb+Marrakesh+Morocco+Persia+Poznan+PureSephardim+Romania+Sefard	haftarah	Zechariah:2:14:4:7
2020-06-06	EY|shabbos|Beha_aloscha|-|morning	Baladi+Shami+Teiman	haftarah	Zechariah:2:14:4:9
2020-06-06	EY|shabbos|Beha_aloscha|-|morning	Toshbim	haftarah	Zechariah:2:14:4:10
2020-06-06	chul|shabbos|Nasso|-|afternoon	ALL	haftarah	-
2020-06-06	chul|shabbos|Nasso|-|afternoon	ALL	maftir	-
2020-06-06	chul|shabbos|Nasso|-|afternoon	ALL	torah	1:Numbers:8:1:8:4 2:Numbers:8:5:8:9 3:Numbers:8:10:8:14
2020-06-06	chul|shabbos|Nasso|-|morning	ALL	maftir	Numbers:7:87:7:89
2020-06-06	chul|shabbos|Nasso|-|morning	Agadir+Algeria+Algiers+Ashkenaz+Baladi+Bavlim+ChayeyOdom+Djerba+Fes+Frankfurt+Hagra+Italki+Libya+Lita+Magreb+Marrakesh+Morocco+Persia+Poznan+PureSephardim+Romania+Sefard+Shami+Teiman+Toshbim	torah	1:Numbers:4:21:4:37 2:Numbers:4:38:4:49 3:Numbers:5:1:5:10 4:Numbers:5:11:6:27 5:Numbers:7:1:7:41 6:Numbers:7:42:7:71 7:Numbers:7:72:7:89
2020-06-06	chul|shabbos|Nasso|-|morning	Agadir+Algeria+Algiers+Ashkenaz+Bavlim+Chabad+ChayeyOdom+Djerba+Fes+Frankfurt+Hagra+Italki+Libya+Lita+Magreb+Marrakesh+Morocco+Persia+Poznan+PureSephardim+Romania+Sefard+Toshbim	haftarah	Judges:13:2:13:25
2020-06-06	chul|shabbos|Nasso|-|morning	Baladi+Shami+Teiman	haftarah	Judges:13:2:13:24
2020-06-06	chul|shabbos|Nasso|-|morning	Chabad	torah	1:Numbers:4:21:4:37 2:Numbers:4:38:4:49 3:Numbers:5:1:5:10 4:Numbers:5:11:6:27 5:Numbers:7:1:7:41 6:Numbers:7:42:7:83 7:Numbers:7:84:7:89
2020-06-13	EY|shabbos|Shelach|-|afternoon	ALL	haftarah	-
2020-06-13	EY|shabbos|Shelach|-|afternoon	ALL	maftir	-
2020-06-13	EY|shabbos|Shelach|-|afternoon	ALL	torah	1:Numbers:16:1:16:3 2:Numbers:16:4:16:7 3:Numbers:16:8:16:13
2020-06-13	EY|shabbos|Shelach|-|morning	ALL	haftarah	Joshua:2:1:2:24
2020-06-13	EY|shabbos|Shelach|-|morning	ALL	maftir	Numbers:15:37:15:41
2020-06-13	EY|shabbos|Shelach|-|morning	ALL	torah	1:Numbers:13:1:13:20 2:Numbers:13:21:14:7 3:Numbers:14:8:14:25 4:Numbers:14:26:15:7 5:Numbers:15:8:15:16 6:Numbers:15:17:15:26 7:Numbers:15:27:15:41
2020-06-13	chul|shabbos|Beha_aloscha|-|afternoon	ALL	haftarah	-
2020-06-13	chul|shabbos|Beha_aloscha|-|afternoon	ALL	maftir	-
2020-06-13	chul|shabbos|Beha_aloscha|-|afternoon	ALL	torah	1:Numbers:13:1:13:3 2:Numbers:13:4:13:16 3:Numbers:13:17:13:20
2020-06-13	chul|shabbos|Beha_aloscha|-|morning	ALL	maftir	Numbers:12:14:12:16
2020-06-13	chul|shabbos|Beha_aloscha|-|morning	ALL	torah	1:Numbers:8:1:8:14 2:Numbers:8:15:8:26 3:Numbers:9:1:9:14 4:Numbers:9:15:10:10 5:Numbers:10:11:10:34 6:Numbers:10:35:11:29 7:Numbers:11:30:12:16
2020-06-13	chul|shabbos|Beha_aloscha|-|morning	Agadir+Algeria+Algiers+Ashkenaz+Bavlim+Chabad+ChayeyOdom+Djerba+Fes+Frankfurt+Hagra+Italki+Libya+Lita+Magreb+Marrakesh+Morocco+Persia+Poznan+PureSephardim+Romania+Sefard	haftarah	Zechariah:2:14:4:7
2020-06-13	chul|shabbos|Beha_aloscha|-|morning	Baladi+Shami+Teiman	haftarah	Zechariah:2:14:4:9
2020-06-13	chul|shabbos|Beha_aloscha|-|morning	Toshbim	haftarah	Zechariah:2:14:4:10
2020-06-20	EY|shabbos|Korach|-|afternoon	ALL	haftarah	-
2020-06-20	EY|shabbos|Korach|-|afternoon	ALL	maftir	-
2020-06-20	EY|shabbos|Korach|-|afternoon	ALL	torah	1:Numbers:19:1:19:6 2:Numbers:19:7:19:9 3:Numbers:19:10:19:17
2020-06-20	EY|shabbos|Korach|-|morning	ALL	haftarah	SamuelI:11:14:12:22
2020-06-20	EY|shabbos|Korach|-|morning	ALL	maftir	Numbers:18:30:18:32
2020-06-20	EY|shabbos|Korach|-|morning	ALL	torah	1:Numbers:16:1:16:13 2:Numbers:16:14:16:19 3:Numbers:16:20:17:8 4:Numbers:17:9:17:15 5:Numbers:17:16:17:24 6:Numbers:17:25:18:20 7:Numbers:18:21:18:32
2020-06-20	chul|shabbos|Shelach|-|afternoon	ALL	haftarah	-
2020-06-20	chul|shabbos|Shelach|-|afternoon	ALL	maftir	-
2020-06-20	chul|shabbos|Shelach|-|afternoon	ALL	torah	1:Numbers:16:1:16:3 2:Numbers:16:4:16:7 3:Numbers:16:8:16:13
2020-06-20	chul|shabbos|Shelach|-|morning	ALL	haftarah	Joshua:2:1:2:24
2020-06-20	chul|shabbos|Shelach|-|morning	ALL	maftir	Numbers:15:37:15:41
2020-06-20	chul|shabbos|Shelach|-|morning	ALL	torah	1:Numbers:13:1:13:20 2:Numbers:13:21:14:7 3:Numbers:14:8:14:25 4:Numbers:14:26:15:7 5:Numbers:15:8:15:16 6:Numbers:15:17:15:26 7:Numbers:15:27:15:41
2020-06-22	EY|Monday|-|ErevRoshChodesh+RoshChodesh|morning	ALL	haftarah	-
2020-06-22	EY|Monday|-|ErevRoshChodesh+RoshChodesh|morning	ALL	maftir	-
2020-06-22	EY|Monday|-|ErevRoshChodesh+RoshChodesh|morning	Agadir+Algeria+Algiers+Ashkenaz+Baladi+Bavlim+Chabad+ChayeyOdom+Djerba+Fes+Frankfurt+Italki+Libya+Lita+Magreb+Marrakesh+Morocco+Persia+Poznan+PureSephardim+Romania+Sefard+Shami+Teiman+Toshbim	torah	1:Numbers:28:1:28:3 2:Numbers:28:3:28:5 3:Numbers:28:6:28:10 4:Numbers:28:11:28:15
2020-06-22	EY|Monday|-|ErevRoshChodesh+RoshChodesh|morning	Hagra	torah	1:Numbers:28:1:28:3 2:Numbers:28:4:28:8 3:Numbers:28:6:28:10 4:Numbers:28:11:28:15
2020-06-22	chul|Monday|-|ErevRoshChodesh+RoshChodesh|morning	ALL	haftarah	-
2020-06-22	chul|Monday|-|ErevRoshChodesh+RoshChodesh|morning	ALL	maftir	-
2020-06-22	chul|Monday|-|ErevRoshChodesh+RoshChodesh|morning	Agadir+Algeria+Algiers+Ashkenaz+Baladi+Bavlim+Chabad+ChayeyOdom+Djerba+Fes+Frankfurt+Italki+Libya+Lita+Magreb+Marrakesh+Morocco+Persia+Poznan+PureSephardim+Romania+Sefard+Shami+Teiman+Toshbim	torah	1:Numbers:28:1:28:3 2:Numbers:28:3:28:5 3:Numbers:28:6:28:10 4:Numbers:28:11:28:15
2020-06-22	chul|Monday|-|ErevRoshChodesh+RoshChodesh|morning	Hagra	torah	1:Numbers:28:1:28:3 2:Numbers:28:4:28:8 3:Numbers:28:6:28:10 4:Numbers:28:11:28:15
2020-06-23	EY|Tuesday|-|RoshChodesh|morning	ALL	haftarah	-
2020-06-23	EY|Tuesday|-|RoshChodesh|morning	ALL	maftir	-
2020-06-23	EY|Tuesday|-|RoshChodesh|morning	Agadir+Algeria+Algiers+Ashkenaz+Baladi+Bavlim+Chabad+ChayeyOdom+Djerba+Fes+Frankfurt+Italki+Libya+Lita+Magreb+Marrakesh+Morocco+Persia+Poznan+PureSephardim+Romania+Sefard+Shami+Teiman+Toshbim	torah	1:Numbers:28:1:28:3 2:Numbers:28:3:28:5 3:Numbers:28:6:28:10 4:Numbers:28:11:28:15
2020-06-23	EY|Tuesday|-|RoshChodesh|morning	Hagra	torah	1:Numbers:28:1:28:3 2:Numbers:28:4:28:8 3:Numbers:28:6:28:10 4:Numbers:28:11:28:15
2020-06-23	chul|Tuesday|-|RoshChodesh|morning	ALL	haftarah	-
2020-06-23	chul|Tuesday|-|RoshChodesh|morning	ALL	maftir	-
2020-06-23	chul|Tuesday|-|RoshChodesh|morning	Agadir+Algeria+Algiers+Ashkenaz+Baladi+Bavlim+Chabad+ChayeyOdom+Djerba+Fes+Frankfurt+Italki+Libya+Lita+Magreb+Marrakesh+Morocco+Persia+Poznan+PureSephardim+Romania+Sefard+Shami+Teiman+Toshbim	torah	1:Numbers:28:1:28:3 2:Numbers:28:3:28:5 3:Numbers:28:6:28:10 4:Numbers:28:11:28:15
2020-06-23	chul|Tuesday|-|RoshChodesh|morning	Hagra	torah	1:Numbers:28:1:28:3 2:Numbers:28:4:28:8 3:Numbers:28:6:28:10 4:Numbers:28:11:28:15
2020-06-27	EY|shabbos|Chukas|-|afternoon	ALL	haftarah	-
2020-06-27	EY|shabbos|Chukas|-|afternoon	ALL	maftir	-
2020-06-27	EY|shabbos|Chukas|-|afternoon	ALL	torah	1:Numbers:22:2:22:4 2:Numbers:22:5:22:7 3:Numbers:22:8:22:12
2020-06-27	EY|shabbos|Chukas|-|morning	ALL	maftir	Numbers:21:34:22:1
2020-06-27	EY|shabbos|Chukas|-|morning	ALL	torah	1:Numbers:19:1:19:17 2:Numbers:19:18:20:6 3:Numbers:20:7:20:13 4:Numbers:20:14:20:21 5:Numbers:20:22:21:9 6:Numbers:21:10:21:20 7:Numbers:21:21:22:1
2020-06-27	EY|shabbos|Chukas|-|morning	Agadir+Algeria+Algiers+Ashkenaz+Bavlim+Chabad+ChayeyOdom+Djerba+Fes+Frankfurt+Hagra+Italki+Libya+Lita+Magreb+Marrakesh+Morocco+Persia+PureSephardim+Romania+Sefard+Toshbim	haftarah	Judges:11:1:11:33
2020-06-27	EY|shabbos|Chukas|-|morning	Baladi+Shami+Teiman	haftarah	Judges:11:1:11:40
2020-06-27	EY|shabbos|Chukas|-|morning	Poznan	haftarah	Judges:11:1:11:24
2020-06-27	chul|shabbos|Korach|-|afternoon	ALL	haftarah	-
2020-06-27	chul|shabbos|Korach|-|afternoon	ALL	maftir	-
2020-06-27	chul|shabbos|Korach|-|afternoon	ALL	torah	1:Numbers:19:1:19:6 2:Numbers:19:7:19:9 3:Numbers:19:10:19:17
2020-06-27	chul|shabbos|Korach|-|morning	ALL	haftarah	SamuelI:11:14:12:22
2020-06-27	chul|shabbos|Korach|-|morning	ALL	maftir	Numbers:18:30:18:32
2020-06-27	chul|shabbos|Korach|-|morning	ALL	torah	1:Numbers:16:1:16:13 2:Numbers:16:14:16:19 3:Numbers:16:20:17:8 4:Numbers:17:9:17:15 5:Numbers:17:16:17:24 6:Numbers:17:25:18:20 7:Numbers:18:21:18:32
2020-07-04	EY|shabbos|Balak|-|afternoon	ALL	haftarah	-
2020-07-04	EY|shabbos|Balak|-|afternoon	ALL	maftir	-
2020-07-04	EY|shabbos|Balak|-|afternoon	ALL	torah	1:Numbers:25:10:25:12 2:Numbers:25:13:25:15 3:Numbers:25:16:26:4
2020-07-04	EY|shabbos|Balak|-|morning	ALL	haftarah	Micah:5:6:6:8
2020-07-04	EY|shabbos|Balak|-|morning	ALL	maftir	Numbers:25:7:25:9
2020-07-04	EY|shabbos|Balak|-|morning	ALL	torah	1:Numbers:22:2:22:12 2:Numbers:22:13:22:20 3:Numbers:22:21:22:38 4:Numbers:22:39:23:12 5:Numbers:23:13:23:26 6:Numbers:23:27:24:13 7:Numbers:24:14:25:9
2020-07-04	chul|shabbos|Chukas-Balak|-|afternoon	ALL	haftarah	-
2020-07-04	chul|shabbos|Chukas-Balak|-|afternoon	ALL	maftir	-
2020-07-04	chul|shabbos|Chukas-Balak|-|afternoon	ALL	torah	1:Numbers:25:10:25:12 2:Numbers:25:13:25:15 3:Numbers:25:16:26:4
2020-07-04	chul|shabbos|Chukas-Balak|-|morning	ALL	haftarah	Micah:5:6:6:8
2020-07-04	chul|shabbos|Chukas-Balak|-|morning	ALL	maftir	Numbers:25:7:25:9
